NOC,Event,MedalCount,GoldCount,TeamCount,PeopleCount,MedalYearCount,MedalYearRatio,MedalRatio,EncodedFeature
NAM,Men Team,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NAM,Women's Four,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NAM,Women's 100m Hurdles,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NAM,Men's Sabre Team,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NAM,"Fencing Men's Sabre, Team",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NAM,Swimming Women's 200 metres Freestyle,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NAM,25m Pistol Women,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NAM,"Fencing Men's epee, Individual",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NAM,Taekwondo Women's Flyweight,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NAM,Women's Freestyle 62kg,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NAM,"Cycling Men's Road Race, Individual",0,0.0,1.0,2.0,0.0,0.0,0.0,0.004507976888068171
NAM,"Archery Men's Target Archery, 50 metres, Team",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NAM,Men's +102kg,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NAM,"Canoeing Men's Kayak Doubles, 500 metres",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NAM,Women's Épée Team,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NAM,Sailing Mixed 0.5-1 Ton,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NAM,Athletics Women's 10 kilometres Walk,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NAM,Swimming Men's 100 metres Breaststroke,0,0.0,1.0,1.0,0.0,0.0,0.0,0.00442813237364606
NAM,Women's Foil Team,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NAM,"Fencing Men's epee, Masters and Amateurs, Individual",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NAM,Baseball Men's Baseball,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NAM,Men's Épée Team,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NAM,Sailing Mixed 12 foot,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NAM,Men's 61kg,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NAM,Gymnastics Women's Horse Vault,0,0.0,1.0,1.0,0.0,0.0,0.0,0.00442813237364606
NAM,Women's Combined,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NAM,"Cycling Men's Road Race, Team",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NAM,Swimming Men's 4 x 100 metres Medley Relay,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NAM,Men's 67kg,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NAM,Men's Fly (48-52kg),0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NAM,Athletics Men's Stone Throw,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NAM,Men -66 kg,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NAM,Men's 800m,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NAM,Men's Horizontal Bar,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NAM,"Shooting Men's Trap, Single Shot, 16 metres",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NAM,"Art Competitions Mixed Music, Compositions For Orchestra",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NAM,Taekwondo Women's Welterweight,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NAM,Women's Canoe Single,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NAM,Mixed 4 x 100m Medley Relay,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NAM,Gymnastics Women's Balance Beam,0,0.0,1.0,1.0,0.0,0.0,0.0,0.00442813237364606
NAM,Swimming Women's 50 metres Freestyle,0,0.0,1.0,1.0,0.0,0.0,0.0,0.00442813237364606
NAM,"Cycling Men's 1,000 metres Time Trial",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NAM,Men's Kite,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NAM,"Art Competitions Mixed Architecture, Designs For Town Planning",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NAM,Men's Foil Individual,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NAM,Sailing Mixed 12 metres,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NAM,50m Rifle 3 Positions Women,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NAM,"Equestrianism Men's Jumping, Team",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NAM,Men's Quadruple Sculls Team,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NAM,Trap Mixed Team,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NAM,Women's Individual Time Trial,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NAM,Athletics Men's Decathlon,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NAM,Men -60 kg,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NAM,Archery Women's Individual,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NAM,Men's 73kg,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NAM,Women's 59kg,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NAM,Diving Men's Synchronized Springboard,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NAM,Weightlifting Men's Lightweight,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NAM,"Gymnastics Men's Individual All-Around, 5 Events",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NAM,Cycling Women's Individual Time Trial,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NAM,Women's 100m,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NAM,Women's 57kg,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NAM,Women's 100m Backstroke,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NAM,Sailing Mixed 10-20 Ton,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NAM,Women's Shot Put,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NAM,"Canoeing Men's Canadian Singles, 10,000 metres",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NAM,"Shooting Men's Military Rifle, Prone, 300 metres, Team",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NAM,"Art Competitions Mixed Painting, Drawings And Water Colors",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NAM,Cycling Men's BMX,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NAM,Women's Team Sprint,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NAM,Women's Épée Individual,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NAM,Sailing Men's Two Person Dinghy,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NAM,Women's 55kg,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NAM,Sailing Mixed 1-2 Ton,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NAM,"Wrestling Men's Light-Flyweight, Greco-Roman",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NAM,Gymnastics Men's Club Swinging,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NAM,Badminton Women's Doubles,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NAM,Men's Road Race,0,0.0,1.0,1.0,0.0,0.0,0.0,0.00442813237364606
NAM,Women's Road Race,0,0.0,1.0,1.0,0.0,0.0,0.0,0.00442813237364606
NAM,"Art Competitions Mixed Sculpturing, Medals And Reliefs",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NAM,Mixed Dinghy,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NAM,Men's Kayak Cross,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NAM,Men -80kg,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NAM,Taekwondo Women's Heavyweight,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NAM,Women's Canoe Single 200m,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NAM,Cycling Men's 1/2 mile,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NAM,Women's 100m Breaststroke,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NAM,Men's Épée Individual,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NAM,Sailing Mixed 10 metres,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NAM,Women's Kayak Four 500m Team,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NAM,"Cycling Men's Individual Pursuit, 4,000 metres",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NAM,"Shooting Men's Free Rifle, Standing, 300 metres",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NAM,Men's Rings,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NAM,Athletics Men's Standing Triple Jump,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NAM,Men -68kg,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NAM,Badminton Women's Singles,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NAM,Archery Men's Individual,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NAM,"Athletics Men's 4,000 metres Steeplechase",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NAM,Mixed 4 x 100m Medley Relay Team,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NAM,"Shooting Men's Trap, Team",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NAM,"Equestrianism Men's Three-Day Event, Individual",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NAM,Men's 71kg,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NAM,Men -73 kg,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NAM,"Wrestling Men's Welterweight, Greco-Roman",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NAM,Women's Javelin Throw,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NAM,Athletics Men's Discus Throw,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NAM,B-Boys,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NAM,Women's 200m Butterfly,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NAM,Athletics Men's Triple Jump,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NAM,Swimming Men's 220 yard Freestyle,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NAM,"Shooting Men's Military Rifle, Prone, 600 metres",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NAM,Athletics Women's 400 metres,0,0.0,1.0,1.0,0.0,0.0,0.0,0.00442813237364606
NAM,"Art Competitions Mixed Music, Vocals",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NAM,Athletics Men's Standing High Jump,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NAM,Men's 100m Backstroke,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NAM,Gymnastics Men's Tumbling,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NAM,"Wrestling Men's Light-Flyweight, Freestyle",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NAM,Athletics Men's 4 x 400 metres Relay,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NAM,Men's 81kg,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NAM,Cycling Women's BMX,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NAM,"Wrestling Women's Middleweight, Freestyle",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NAM,Men's Floor Exercise,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NAM,Shooting Mixed Skeet,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NAM,"Men's 10,000m",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NAM,Cycling Men's Individual Time Trial,0,0.0,1.0,1.0,0.0,0.0,0.0,0.00442813237364606
NAM,Men's Single Sculls,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NAM,"Wrestling Women's Lightweight, Freestyle",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NAM,Men's 51kg,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NAM,"Equestrianism Men's Vaulting, Individual",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NAM,Sailing Men's One Person Dinghy,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NAM,Archery Women's Team,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NAM,Rugby Men's Rugby,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NAM,Men's Welter (63-69kg),0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NAM,Men's Doubles Team,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NAM,Swimming Men's 10 kilometres Open Water,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NAM,Men's 50m Freestyle,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NAM,Women's 10m Platform,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NAM,Swimming Men's 100 metres Backstroke,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NAM,Women's 1500m Freestyle,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NAM,"Shooting Mixed Running Target, 50 metres",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NAM,Women's Canoe Double 500m,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NAM,"Wrestling Men's Bantamweight, Freestyle",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NAM,Women's Team,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NAM,Women's 64kg,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NAM,Trap Women,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NAM,Synchronized Swimming Women's Duet,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NAM,"Shooting Men's Rapid-Fire Pistol, 25 metres",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NAM,Women's High Jump,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NAM,Men's 100m,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NAM,"Athletics Women's 10,000 metres",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NAM,Athletics Men's Hammer Throw,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NAM,Women's Pole Vault,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NAM,Mixed Multihull - Nacra 17 Foiling Team,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NAM,10m Air Pistol Men,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NAM,Archery Men's Double American Round,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NAM,Swimming Men's 100 metres Freestyle,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NAM,Rugby Sevens Women's Rugby Sevens,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NAM,Rugby Sevens Men's Rugby Sevens,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NAM,"Shooting Men's Military Pistol, 25 metres",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NAM,"Gymnastics Men's Individual All-Around, Field Sports",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NAM,"Fencing Men's Sabre, Individual, Three Hits",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NAM,Men's Singles,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NAM,Athletics Women's Triple Jump,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NAM,Women's 50kg,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NAM,Swimming Men's 200 metres Team Swimming,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NAM,Taekwondo Women's Featherweight,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NAM,Taekwondo Men's Welterweight,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NAM,Mixed Relay Team,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NAM,Women's 1500m,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NAM,Men's Doubles,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NAM,Swimming Women's 200 metres Butterfly,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NAM,B-Girls,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NAM,Men's Kayak Single 200m,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NAM,Diving Women's Platform,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NAM,"Swimming Men's 1,500 metres Freestyle",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NAM,Women's Synchronised 3m Springboard,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NAM,Men's Kayak Double 1000m Team,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NAM,Women's Canoe Double 500m Team,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NAM,"Archery Men's Target Archery, 33 metres, Individual",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NAM,Athletics Men's 20 kilometres Walk,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NAM,"Athletics Men's Discus Throw, Greek Style",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NAM,"Fencing Men's Sabre, Masters, Individual",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NAM,Men's Double Sculls Team,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NAM,Weightlifting Men's Heavyweight II,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NAM,Water Polo Men's Water Polo,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NAM,Athletics Women's Shot Put,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NAM,Men's 100m Breaststroke,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NAM,Weightlifting Men's Heavyweight I,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NAM,Diving Women's Springboard,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NAM,"Fencing Men's Sabre, Individual",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NAM,Mixed Team,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NAM,Swimming Men's One Mile Freestyle,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NAM,Men's Windsurfer - RS:X,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NAM,Swimming Men's 50 yard Freestyle,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NAM,Cycling Men's 1/4 mile,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NAM,Women's 5000m,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NAM,"Gymnastics Men's Individual All-Around, 4 Events",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NAM,Rowing Women's Single Sculls,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NAM,Men's 57kg,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NAM,Women's Freestyle 68kg,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NAM,Sailing Men's One Person Heavyweight Dinghy,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NBO,Women's Long Jump,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NBO,"Fencing Men's Foil, Masters, Individual",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NBO,Cycling Men's 2 mile,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NBO,"Canoeing Men's Kayak Singles, Slalom",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NBO,"Shooting Men's Rapid-Fire Pistol, 25 metres",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NBO,"Archery Men's Pole Archery, Small Birds, Individual",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NBO,Mixed Multihull,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NBO,Women's 3000m Steeplechase,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NBO,Shooting Men's Trap,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NBO,Men's 51kg,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NBO,"Shooting Men's Muzzle-Loading Pistol, 25 metres",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NBO,Women's 800m Freestyle,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NBO,Men +80kg,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NBO,Athletics Women's Javelin Throw,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NBO,Women's Sprint,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NBO,Men's 400m Individual Medley,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NBO,Men's Cross-country,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NBO,Rowing Women's Coxless Fours,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NBO,"Equestrianism Men's Three-Day Event, Individual",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NBO,"Art Competitions Mixed Painting, Paintings",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NBO,Archery Men's Continental Style,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NBO,Men's Synchronised 10m Platform,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NBO,"Gymnastics Men's Parallel Bars, Teams",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NBO,Women's 55kg,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NBO,Women's 4 x 100m Medley Relay Team,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NBO,Rowing Men's Coxed Pairs (1 kilometres),0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NBO,Women's Double Sculls,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NBO,Women's Windsurfer - RS:X,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NBO,"Athletics Women's 1,500 metres",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NBO,Men's Madison Team,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NBO,Rowing Women's Quadruple Sculls,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NBO,Men's 10m Platform,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NBO,Judo Men's Lightweight,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NBO,Women's Madison,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NBO,"Shooting Women's Air Pistol, 10 metres",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NBO,Volleyball Men's Volleyball,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NBO,"Archery Men's Au Cordon Dore, 50 metres",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NBO,"Fencing Men's epee, Team",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NBO,"Equestrianism Men's Vaulting, Individual",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NBO,"Wrestling Women's Lightweight, Freestyle",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NBO,"Shooting Men's Military Rifle, Prone, 300 metres",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NBO,Women's Double Sculls Team,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NBO,Trap Mixed Team,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NBO,Art Competitions Mixed Sculpturing,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NBO,Gymnastics Men's Horizontal Bar,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NBO,"Equestrianism Men's Three-Day Event, Team",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NBO,Table Tennis Women's Team,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NBO,Women -57kg,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NBO,Hockey Men's Hockey,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NBO,"Athletics Men's Shot Put, Both Hands",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NBO,Basketball Women's Basketball,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NBO,Women's 1500m Freestyle,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NBO,Archery Women's Team,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NBO,Taekwondo Men's Featherweight,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NBO,Sailing Mixed 30 metres,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NBO,Cycling Men's 20 kilometres,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NBO,Men's Kumite +75kg,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NBO,"Canoeing Men's Folding Kayak Doubles, 10 kilometres",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NBO,Gymnastics Women's Horse Vault,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NBO,Rowing Men's Coxless Pairs,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NBO,Trap Men,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NBO,Men's Team Sprint Team,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NBO,Art Competitions Mixed Literature,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NBO,Women's Kumite -61kg,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NBO,Gymnastics Men's Rope Climbing,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NBO,Boxing Men's Flyweight,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NBO,Men's Freestyle 125kg,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NBO,Shooting Mixed Trap,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NBO,Athletics Men's All-Around Championship,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NBO,Men's 200m Individual Medley,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NBO,"Shooting Men's Free Pistol, 50 yards, Team",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NBO,Swimming Men's 100 metres Backstroke,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NBO,Men's Vault,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NBO,Table Tennis Women's Singles,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NBO,Weightlifting Men's Heavyweight,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NBO,Women's 57kg,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NBO,Women's Sabre Individual,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NBO,"Wrestling Men's Flyweight, Freestyle",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NBO,Sailing Mixed Two Person Dinghy,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NBO,"Shooting Men's Free Rifle, Kneeling, 300 metres",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NBO,Swimming Men's 100 Yard Backstroke,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NBO,"Art Competitions Mixed Literature, Epic Works",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NBO,"Art Competitions Mixed Architecture, Designs For Town Planning",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
