NOC,Event,MedalCount,TeamCount,PeopleCount,MedalRatio
GRE,Skeet Men,0,1.0,3.0,0.0
GRE,Men's 63.5kg,0,0.0,0.0,0.0
GRE,"Equestrianism Mixed Jumping, Team",0,1.0,4.0,0.0
GRE,Athletics Women's Javelin Throw,2,1.0,5.0,0.04878048780487805
GRE,"Art Competitions Mixed Music, Instrumental And Chamber",0,0.0,0.0,0.0
GRE,Women's 20km Race Walk,0,1.0,3.0,0.0
GRE,Mixed Doubles Team,0,1.0,2.0,0.0
GRE,Mixed Doubles,0,1.0,2.0,0.0
GRE,Women's 3000m Steeplechase,0,0.0,0.0,0.0
GRE,Athletics Women's High Jump,1,1.0,4.0,0.025
GRE,Women's Pair,0,1.0,2.0,0.0
GRE,"Art Competitions Mixed Music, Vocals",0,0.0,0.0,0.0
GRE,Women's 3m Springboard,0,0.0,0.0,0.0
GRE,Shooting Women's Trap,0,0.0,0.0,0.0
GRE,Sailing Mixed 6.5 metres,0,0.0,0.0,0.0
GRE,Men's 67kg,0,0.0,0.0,0.0
GRE,Athletics Women's Heptathlon,0,1.0,3.0,0.0
GRE,Women's 4 x 100m Freestyle Relay,0,0.0,0.0,0.0
GRE,Mixed Dinghy,0,1.0,2.0,0.0
GRE,"Wrestling Men's Light-Flyweight, Freestyle",0,1.0,1.0,0.0
GRE,Figure Skating Women's Singles,0,0.0,0.0,0.0
GRE,Women's 200m Freestyle,0,0.0,0.0,0.0
GRE,Athletics Women's Marathon,0,1.0,7.0,0.0
GRE,Women's 1500m Freestyle,0,0.0,0.0,0.0
GRE,Equestrianism Mixed High Jump,0,0.0,0.0,0.0
GRE,Mixed Multihull - Nacra 17 Foiling Team,0,0.0,0.0,0.0
GRE,Athletics Women's Triple Jump,2,1.0,5.0,0.14285714285714285
GRE,Women's 200m,0,1.0,2.0,0.0
GRE,Women's Park,0,0.0,0.0,0.0
GRE,"Shooting Men's Free Pistol, 50 metres, Team",0,1.0,7.0,0.0
GRE,Men's 57kg,0,0.0,0.0,0.0
GRE,Sailing Mixed 6 metres,0,0.0,0.0,0.0
GRE,"Art Competitions Mixed Music, Compositions For Solo Or Chorus",0,0.0,0.0,0.0
GRE,Athletics Women's Shot Put,0,1.0,2.0,0.0
GRE,Shooting Men's Dueling Pistol Au Vise 20 metres,0,1.0,9.0,0.0
GRE,"Shooting Men's Military Rifle, Kneeling Or Standing, 300 metres",0,1.0,9.0,0.0
GRE,Mixed Multihull,0,0.0,0.0,0.0
GRE,Athletics Women's Pole Vault,1,1.0,6.0,0.09090909090909091
GRE,Gymnastics Men's Parallel Bars,0,1.0,7.0,0.0
GRE,Skeet Mixed Team,0,1.0,2.0,0.0
GRE,Women's 200m Breaststroke,0,0.0,0.0,0.0
GRE,"Equestrianism Mixed Jumping, Individual",0,1.0,4.0,0.0
GRE,Men's One Person Dinghy - Laser,0,0.0,0.0,0.0
GRE,Athletics Women's Pentathlon,0,0.0,0.0,0.0
GRE,Women's 200m Butterfly,0,1.0,1.0,0.0
GRE,Men's 61kg,0,0.0,0.0,0.0
GRE,Alpinism Mixed Alpinism,0,0.0,0.0,0.0
GRE,Women's 200m Backstroke,0,0.0,0.0,0.0
GRE,Equestrianism Mixed Long Jump,0,0.0,0.0,0.0
GRE,Athletics Women's Hammer Throw,0,1.0,3.0,0.0
GRE,"Shooting Men's Military Rifle, Any Position, 600 metres",0,1.0,5.0,0.0
GRE,Women's 4 x 200m Freestyle Relay,0,0.0,0.0,0.0
GRE,Sailing Mixed 7 metres,0,0.0,0.0,0.0
GRE,Gymnastics Women's Horse Vault,0,1.0,11.0,0.0
GRE,"Art Competitions Mixed Painting, Applied Arts",0,0.0,0.0,0.0
GRE,Men's 800m,0,0.0,0.0,0.0
GRE,Athletics Women's 400 metres,0,1.0,2.0,0.0
GRE,Men's Épée Team,0,0.0,0.0,0.0
GRE,Men's Kata,0,0.0,0.0,0.0
GRE,Women's 4 x 200m Freestyle Relay Team,0,0.0,0.0,0.0
GRE,Athletics Women's 4 x 400 metres Relay,0,1.0,4.0,0.0
GRE,Women's 4 x 400m Relay,0,0.0,0.0,0.0
GRE,"Equestrianism Mixed Three-Day Event, Team",0,0.0,0.0,0.0
GRE,Women's Middle (69-75kg),0,0.0,0.0,0.0
GRE,Shooting Women's Skeet,0,0.0,0.0,0.0
GRE,"Shooting Men's Military Rifle, 300 metres and 600 metres, Prone, Team",0,1.0,5.0,0.0
GRE,Sailing Women's One Person Dinghy,0,1.0,5.0,0.0
GRE,Eventing Individual,0,0.0,0.0,0.0
GRE,Women's 4 x 400m Relay Team,0,0.0,0.0,0.0
GRE,Men's 800m Freestyle,0,1.0,2.0,0.0
GRE,Sailing Mixed 8 metres,0,0.0,0.0,0.0
GRE,"Shooting Men's Free Rifle, Three Positions, 300 metres",2,1.0,18.0,0.10526315789473684
GRE,Men's Épée Individual,0,0.0,0.0,0.0
GRE,Gymnastics Men's Pommelled Horse,0,1.0,3.0,0.0
GRE,"Art Competitions Mixed Painting, Drawings And Water Colors",0,0.0,0.0,0.0
GRE,Athletics Women's 4 x 100 metres Relay,0,1.0,10.0,0.0
GRE,Judo Men's Half-Heavyweight,0,1.0,2.0,0.0
GRE,Athletics Women's 400 metres Hurdles,1,1.0,2.0,0.05263157894736842
GRE,"Shooting Women's Small-Bore Rifle, Three Positions, 50 metres",0,0.0,0.0,0.0
GRE,Women's One Person Dinghy - Laser Radial,0,1.0,1.0,0.0
GRE,Women's 4 x 100m Freestyle Relay Team,0,0.0,0.0,0.0
GRE,Athletics Women's Discus Throw,1,1.0,5.0,0.024390243902439025
GRE,"Gymnastics Men's Parallel Bars, Teams",1,1.0,2.0,0.5
GRE,Men's 71kg,0,0.0,0.0,0.0
GRE,Men's Pair,0,0.0,0.0,0.0
GRE,Women's 4 x 100m Medley Relay,0,0.0,0.0,0.0
GRE,"Shooting Women's Sporting Pistol, 25 metres",1,1.0,2.0,0.043478260869565216
GRE,"Shooting Men's Small-Bore Rifle, Any Position, 50 metres",0,1.0,4.0,0.0
GRE,Mixed 4 x 100m Medley Relay Team,0,1.0,4.0,0.0
GRE,Athletics Women's 800 metres,0,1.0,1.0,0.0
GRE,Women's 4 x 100m Medley Relay Team,0,0.0,0.0,0.0
GRE,Men's Freestyle 65kg,0,1.0,1.0,0.0
GRE,Athletics Women's 80 metres Hurdles,0,1.0,1.0,0.0
GRE,Lightweight Women's Double Sculls,1,1.0,2.0,0.3333333333333333
GRE,Aeronautics Mixed Aeronautics,0,0.0,0.0,0.0
GRE,"Equestrianism Mixed Three-Day Event, Individual",0,1.0,1.0,0.0
GRE,Women's 4 x 100m Relay,0,0.0,0.0,0.0
GRE,Art Competitions Mixed Painting,0,0.0,0.0,0.0
GRE,Men's 73kg,0,0.0,0.0,0.0
GRE,Mixed 4 x 100m Medley Relay,0,1.0,4.0,0.0
GRE,"Wrestling Men's Light-Flyweight, Greco-Roman",0,1.0,2.0,0.0
GRE,"Athletics Women's 5,000 metres",0,1.0,2.0,0.0
GRE,Women's 4 x 100m Relay Team,0,0.0,0.0,0.0
GRE,Women's Omnium,0,0.0,0.0,0.0
GRE,Women's 87kg,0,0.0,0.0,0.0
GRE,Skeet Women,0,1.0,1.0,0.0
GRE,Women's Kumite -61kg,0,0.0,0.0,0.0
GRE,"Shooting Men's Dueling Pistol, 30 metres, Team",0,1.0,4.0,0.0
GRE,"Shooting Men's Free Pistol, 30 metres",1,1.0,3.0,0.3333333333333333
GRE,"Shooting Men's Small-Bore Rifle, Standing, 50 metres",0,1.0,5.0,0.0
GRE,Women's Freestyle 53kg,0,1.0,1.0,0.0
GRE,Men's Kayak Cross,0,0.0,0.0,0.0
GRE,Women's Kayak Four 500m Team,0,0.0,0.0,0.0
GRE,"Athletics Men's 4 mile, Team",0,0.0,0.0,0.0
GRE,Women's Freestyle 57kg,0,0.0,0.0,0.0
GRE,Sailing Mixed Two Person Heavyweight Dinghy,0,3.0,9.0,0.0
GRE,Men's Doubles,0,1.0,2.0,0.0
GRE,Athletics Men's 10 kilometres Walk,0,0.0,0.0,0.0
GRE,Men's Singles,0,1.0,3.0,0.0
GRE,Athletics Men's 4 x 100 metres Relay,0,1.0,20.0,0.0
GRE,"Athletics Men's 3,500 metres Walk",0,0.0,0.0,0.0
GRE,"Fencing Women's Sabre, Individual",0,1.0,1.0,0.0
GRE,10m Air Pistol Men,0,0.0,0.0,0.0
GRE,Women's Kayak Four 500m,0,0.0,0.0,0.0
GRE,"Athletics Men's 3,200 metres Steeplechase",0,0.0,0.0,0.0
GRE,Women's Freestyle 68kg,0,0.0,0.0,0.0
GRE,Men's Doubles Team,0,0.0,0.0,0.0
GRE,"Shooting Men's Small-Bore Rifle, Prone, 50 metres, Team",0,1.0,4.0,0.0
GRE,Men's Quadruple Sculls Team,0,0.0,0.0,0.0
GRE,Men's Single Sculls,1,1.0,1.0,0.16666666666666666
GRE,"Athletics Men's 3,000 metres, Team",0,0.0,0.0,0.0
GRE,Individual All-Around,0,0.0,0.0,0.0
GRE,Women's Freestyle 62kg,0,0.0,0.0,0.0
GRE,"Gymnastics Men's Team All-Around, Swedish System",0,0.0,0.0,0.0
GRE,"Shooting Men's Free Pistol, 50 metres",2,1.0,21.0,0.05128205128205128
GRE,Men's Foil Individual,0,0.0,0.0,0.0
GRE,Men's Speed,0,0.0,0.0,0.0
GRE,Women's Foil Individual,0,0.0,0.0,0.0
GRE,4 x 400m Relay Mixed,0,0.0,0.0,0.0
GRE,Men's Quadruple Sculls,0,0.0,0.0,0.0
GRE,"Fencing Women's Foil, Individual",0,1.0,2.0,0.0
GRE,Athletics Men's 400 metres Hurdles,0,1.0,14.0,0.0
GRE,10m Air Rifle Women,0,0.0,0.0,0.0
GRE,Women's Foil Team,0,0.0,0.0,0.0
GRE,Men's Double Sculls,0,0.0,0.0,0.0
GRE,Athletics Men's 400 metres,0,1.0,13.0,0.0
GRE,"Wrestling Men's Middleweight A, Greco-Roman",0,1.0,1.0,0.0
GRE,Men's Skiff,0,0.0,0.0,0.0
GRE,"Athletics Men's 1,600 metres Medley Relay",0,0.0,0.0,0.0
GRE,Women's Four,0,0.0,0.0,0.0
GRE,Judo Women's Lightweight,0,1.0,1.0,0.0
GRE,Women's Kayak Single,0,0.0,0.0,0.0
GRE,"Athletics Men's 4,000 metres Steeplechase",0,0.0,0.0,0.0
GRE,Women's Four Team,0,0.0,0.0,0.0
GRE,"Shooting Men's Small-Bore Rifle, Three Positions, 50 metres",0,1.0,5.0,0.0
GRE,Men's Double Sculls Team,0,0.0,0.0,0.0
GRE,Athletics Men's 4 x 400 metres Relay,0,1.0,20.0,0.0
GRE,"Shooting Men's Military Pistol, Team",1,1.0,5.0,0.3333333333333333
GRE,"Fencing Women's Foil, Team",0,0.0,0.0,0.0
GRE,Women's Freestyle 50kg,0,0.0,0.0,0.0
GRE,Men's Skiff - 49er Team,0,0.0,0.0,0.0
GRE,Women's Fly (48-51kg),0,0.0,0.0,0.0
GRE,Women's Freestyle 76kg,0,0.0,0.0,0.0
GRE,Judo Women's Heavyweight,0,1.0,1.0,0.0
GRE,Gymnastics Men's Tumbling,0,0.0,0.0,0.0
GRE,Women's Individual Time Trial,0,0.0,0.0,0.0
GRE,"Shooting Men's Small-Bore Rifle, Moving Target, 25 yards",0,0.0,0.0,0.0
GRE,"Wrestling Men's Middleweight B, Greco-Roman",0,0.0,0.0,0.0
GRE,Women's Kayak Double 500m,0,0.0,0.0,0.0
GRE,"Shooting Men's Military Pistol, 25 metres",1,1.0,12.0,0.3333333333333333
GRE,"Fencing Women's epee, Team",0,1.0,3.0,0.0
GRE,Athletics Men's 20 kilometres Walk,0,1.0,3.0,0.0
GRE,Men's Feather (52-57kg),0,0.0,0.0,0.0
GRE,Athletics Men's 100 metres,0,1.0,29.0,0.0
GRE,Men's Sabre Individual,0,0.0,0.0,0.0
GRE,"Shooting Men's Free Rifle, 1,000 Yards",0,1.0,1.0,0.0
GRE,Judo Women's Half-Middleweight,0,1.0,1.0,0.0
GRE,"Athletics Men's 2,590 metres Steeplechase",0,0.0,0.0,0.0
GRE,Women's Kata,0,0.0,0.0,0.0
GRE,Men's Rings,1,1.0,1.0,0.3333333333333333
GRE,Men's Road Race,0,1.0,2.0,0.0
GRE,"Athletics Men's 2,500 metres Steeplechase",0,0.0,0.0,0.0
GRE,Women's Kayak,0,0.0,0.0,0.0
GRE,Men's Floor Exercise,0,0.0,0.0,0.0
GRE,Women's Kayak Cross,0,0.0,0.0,0.0
GRE,"Shooting Men's Small-Bore Rifle, Disappearing Target, 25 yards",0,0.0,0.0,0.0
GRE,Athletics Men's 110 metres Hurdles,0,1.0,18.0,0.0
GRE,Figure Skating Men's Singles,0,0.0,0.0,0.0
GRE,Women's Javelin Throw,0,1.0,1.0,0.0
GRE,Athletics Men's 10 mile Walk,0,0.0,0.0,0.0
GRE,Athletics Men's 200 metres,1,1.0,17.0,0.041666666666666664
GRE,Women's Individual Stroke Play,0,0.0,0.0,0.0
GRE,"Athletics Men's 3,000 metres Walk",1,1.0,4.0,0.16666666666666666
GRE,Women's Hammer Throw,0,1.0,1.0,0.0
GRE,"Shooting Men's Small-Bore Rifle, Prone, 50 metres",0,1.0,12.0,0.0
GRE,"Athletics Men's 3,000 metres Steeplechase",0,1.0,5.0,0.0
GRE,Sailing Mixed Windsurfer,0,1.0,1.0,0.0
GRE,"Fencing Women's Sabre, Team",0,0.0,0.0,0.0
GRE,Men's Eight,0,0.0,0.0,0.0
GRE,Men's Shot Put,0,0.0,0.0,0.0
GRE,Women's Kayak Double 500m Team,0,0.0,0.0,0.0
GRE,Women's Heptathlon,0,0.0,0.0,0.0
GRE,Men's Kayak Double 1000m Team,0,0.0,0.0,0.0
GRE,25m Rapid Fire Pistol Men,0,0.0,0.0,0.0
GRE,Gymnastics Women's Balance Beam,0,1.0,12.0,0.0
GRE,"Athletics Men's 3 mile, Team",0,0.0,0.0,0.0
GRE,"Shooting Men's Small-Bore Rifle, Prone, 50 and 100 yards",0,1.0,1.0,0.0
GRE,Women's High Jump,0,1.0,2.0,0.0
GRE,"Fencing Women's epee, Individual",0,1.0,3.0,0.0
GRE,Women's Individual,0,1.0,1.0,0.0
GRE,Men's Fly (48-52kg),0,0.0,0.0,0.0
GRE,Athletics Men's 200 metres Hurdles,0,0.0,0.0,0.0
GRE,Sailing Mixed Two Person Keelboat,0,4.0,13.0,0.0
GRE,Men's Eight Team,0,0.0,0.0,0.0
GRE,Men's Sabre Team,0,0.0,0.0,0.0
GRE,"Shooting Men's Military Pistol, 30 metres",0,0.0,0.0,0.0
GRE,"Athletics Men's 10,000 metres",0,1.0,2.0,0.0
GRE,Sailing Mixed Two Person Dinghy,0,1.0,2.0,0.0
GRE,"Gymnastics Men's Team All-Around, Free System",0,0.0,0.0,0.0
GRE,Athletics Men's 5 mile,0,1.0,7.0,0.0
GRE,"Shooting Mixed Free Rifle, Three Positions, 300 metres",0,0.0,0.0,0.0
GRE,Women's Canoe Double 500m Team,0,0.0,0.0,0.0
GRE,Men's Synchronised 3m Springboard Team,0,0.0,0.0,0.0
GRE,"Fencing Men's Single Sticks, Individual",0,0.0,0.0,0.0
GRE,"Athletics Men's Discus Throw, Greek Style",1,1.0,6.0,0.16666666666666666
GRE,Women's Kumite +61kg,0,0.0,0.0,0.0
GRE,Sailing Mixed Skiff,0,1.0,2.0,0.0
GRE,Women's Canoe Single,0,0.0,0.0,0.0
GRE,"Wrestling Men's Welterweight, Greco-Roman",1,1.0,5.0,0.023255813953488372
GRE,"Art Competitions Mixed Sculpturing, Reliefs",0,0.0,0.0,0.0
GRE,Women's Canoe Single 200m,0,0.0,0.0,0.0
GRE,Men's Canoe Single,0,0.0,0.0,0.0
GRE,"Athletics Men's Discus Throw, Both Hands",0,0.0,0.0,0.0
GRE,Men's Kayak Double 500m,0,0.0,0.0,0.0
GRE,Men's Synchronised 3m Springboard,0,0.0,0.0,0.0
GRE,Men's Four,0,0.0,0.0,0.0
GRE,Women's Combined,0,0.0,0.0,0.0
GRE,Ice Hockey Men's Ice Hockey,0,0.0,0.0,0.0
GRE,Jumping Individual,0,1.0,1.0,0.0
GRE,Athletics Men's Discus Throw,2,1.0,15.0,0.05263157894736842
GRE,"Shooting Men's Free Pistol, 25 metres",1,1.0,11.0,0.3333333333333333
GRE,Women's Cross-country,0,0.0,0.0,0.0
GRE,Athletics Men's Decathlon,0,1.0,6.0,0.0
GRE,"Shooting Mixed Free Pistol, 50 metres",0,1.0,1.0,0.0
GRE,Men's Canoe Single 1000m,0,0.0,0.0,0.0
GRE,Women's Kite,0,0.0,0.0,0.0
GRE,Athletics Men's Hammer Throw,0,1.0,9.0,0.0
GRE,Women's Canoe Double 500m,0,0.0,0.0,0.0
GRE,Men's Canoe Double 1000m Team,0,0.0,0.0,0.0
GRE,"Wrestling Men's Lightweight, Freestyle",0,1.0,3.0,0.0
GRE,"Art Competitions Mixed Sculpturing, Medals And Plaques",0,0.0,0.0,0.0
GRE,Women's All-Around,0,0.0,0.0,0.0
GRE,Men's Team Pursuit,0,0.0,0.0,0.0
GRE,Jumping Team,0,0.0,0.0,0.0
GRE,Judo Women's Half-Lightweight,0,1.0,2.0,0.0
GRE,"Fencing Men's Sabre, Masters, Individual",1,1.0,1.0,0.2
GRE,"Athletics Men's Javelin Throw, Freestyle",1,1.0,7.0,0.2
GRE,Women's Balance Beam,0,0.0,0.0,0.0
GRE,"Athletics Men's Javelin Throw, Both Hands",0,0.0,0.0,0.0
GRE,Men's Pole Vault,1,1.0,2.0,0.25
GRE,Women's Kumite -55kg,0,0.0,0.0,0.0
GRE,Women's Boulder & Lead,0,0.0,0.0,0.0
GRE,Men's Canoe Double 500m,0,0.0,0.0,0.0
GRE,"Art Competitions Mixed Sculpturing, Medals And Reliefs",0,0.0,0.0,0.0
GRE,Men's Team,0,0.0,0.0,0.0
GRE,"Shooting Mixed Rapid-Fire Pistol, 25 metres",0,1.0,1.0,0.0
GRE,Athletics Men's Javelin Throw,0,1.0,11.0,0.0
GRE,"Fencing Men's Sabre, Team",1,1.0,20.0,0.03571428571428571
GRE,"Shooting Men's Military Rifle, 1873-1874 Gras Model, Kneeling Or Standing, 200 metres",0,1.0,10.0,0.0
GRE,Women's Canoe,0,0.0,0.0,0.0
GRE,Athletics Men's High Jump,1,1.0,15.0,0.022222222222222223
GRE,Gymnastics Men's Side Horse,0,0.0,0.0,0.0
GRE,Men's Kayak,0,0.0,0.0,0.0
GRE,"Fencing Men's epee, Individual",0,1.0,24.0,0.0
GRE,Women's Dinghy,0,0.0,0.0,0.0
GRE,Men's Combined,0,0.0,0.0,0.0
GRE,Women's Doubles Team,0,0.0,0.0,0.0
GRE,Athletics Men's 56-pound Weight Throw,0,0.0,0.0,0.0
GRE,Men's Street,0,0.0,0.0,0.0
GRE,Judo Women's Middleweight,0,1.0,1.0,0.0
GRE,Women's Eight,0,0.0,0.0,0.0
GRE,Men's Foil Team,0,0.0,0.0,0.0
GRE,Athletics Men's 50 kilometres Walk,0,1.0,7.0,0.0
GRE,Women's Eight Team,0,0.0,0.0,0.0
GRE,"Shooting Men's Military Revolver, 1873-1874 Gras Model, 20 metres",0,1.0,10.0,0.0
GRE,Men's Dinghy,0,0.0,0.0,0.0
GRE,Women's Kayak Single 500m,0,0.0,0.0,0.0
GRE,Athletics Men's 60 metres,0,0.0,0.0,0.0
GRE,"Athletics Men's 5,000 metres, Team",0,0.0,0.0,0.0
GRE,Figure Skating Men's Special Figures,0,0.0,0.0,0.0
GRE,"Fencing Men's epee, Team",0,1.0,20.0,0.0
GRE,Women's Feather (54-57kg),0,0.0,0.0,0.0
GRE,"Athletics Men's 1,500 metres Walk",1,1.0,4.0,0.3333333333333333
GRE,Men's Sprint,0,0.0,0.0,0.0
GRE,"Athletics Men's 5,000 metres",0,1.0,5.0,0.0
GRE,Women's Floor Exercise,0,0.0,0.0,0.0
GRE,Women's Kayak Single 200m,0,0.0,0.0,0.0
GRE,Men's Discus Throw,0,0.0,0.0,0.0
GRE,Shooting Men's Trap,1,1.0,8.0,0.03333333333333333
GRE,"Shooting Men's Small-Bore Rifle, Disappearing Target, 25 metres, Team",0,1.0,4.0,0.0
GRE,"Shooting Men's Trap, Double Shot, 14 metres",1,1.0,4.0,0.3333333333333333
GRE,Men's Decathlon,0,0.0,0.0,0.0
GRE,"Fencing Men's epee, Masters, Individual",1,1.0,1.0,0.16666666666666666
GRE,"Athletics Men's 1,500 metres",0,1.0,15.0,0.0
GRE,Men's Synchronised 10m Platform Team,0,0.0,0.0,0.0
GRE,"Art Competitions Mixed Sculpturing, Statues",0,0.0,0.0,0.0
GRE,"Athletics Men's Cross-Country, Team",0,0.0,0.0,0.0
GRE,Jeu De Paume Men's Singles,0,0.0,0.0,0.0
GRE,Women's Discus Throw,0,1.0,1.0,0.0
GRE,"Athletics Men's Cross-Country, Individual",0,1.0,2.0,0.0
GRE,"Shooting Men's Trap, Team",0,0.0,0.0,0.0
GRE,"Wrestling Women's Middleweight, Freestyle",0,1.0,1.0,0.0
GRE,"Fencing Men's epee, Masters and Amateurs, Individual",0,0.0,0.0,0.0
GRE,Women's Double Sculls,0,0.0,0.0,0.0
GRE,"Shooting Men's Military Revolver, 20 metres",2,1.0,10.0,0.6666666666666666
GRE,Men's Cross-country,0,1.0,1.0,0.0
GRE,Men's Synchronised 10m Platform,0,0.0,0.0,0.0
GRE,4 x 400m Relay Mixed Team,0,0.0,0.0,0.0
GRE,Women's Keirin,0,0.0,0.0,0.0
GRE,Athletics Men's All-Around Championship,0,0.0,0.0,0.0
GRE,Sailing Mixed Three Person Keelboat,2,3.0,22.0,0.058823529411764705
GRE,Gymnastics Men's Team All-Around,0,0.0,0.0,0.0
GRE,Women's Double Sculls Team,0,0.0,0.0,0.0
GRE,Men's Pommel Horse,0,0.0,0.0,0.0
GRE,"Wrestling Men's Lightweight, Greco-Roman",1,1.0,14.0,0.0196078431372549
GRE,Men's Super Heavy (+91kg),0,0.0,0.0,0.0
GRE,Athletics Men's 800 metres,1,1.0,20.0,0.024390243902439025
GRE,Women's Doubles,0,1.0,2.0,0.0
GRE,"Shooting Men's Trap, Single Shot, 16 metres",1,1.0,6.0,0.3333333333333333
GRE,Athletics Men's Long Jump,0,1.0,19.0,0.0
GRE,B-Boys,0,0.0,0.0,0.0
GRE,Men's Windsurfing,0,1.0,1.0,0.0
GRE,Boxing Men's Light-Heavyweight,0,1.0,3.0,0.0
GRE,Art Competitions Mixed Architecture,0,0.0,0.0,0.0
GRE,Women's 100m Backstroke,0,0.0,0.0,0.0
GRE,Gymnastics Women's Individual All-Around,0,1.0,12.0,0.0
GRE,"Swimming Men's 1,000 metres Freestyle",0,0.0,0.0,0.0
GRE,"Wrestling Women's Heavyweight, Freestyle",0,1.0,1.0,0.0
GRE,Women's Quadruple Sculls Team,0,0.0,0.0,0.0
GRE,Baseball Men's Baseball,0,1.0,23.0,0.0
GRE,10m Air Rifle Mixed Team,0,0.0,0.0,0.0
GRE,Boxing Men's Featherweight,0,1.0,3.0,0.0
GRE,Men +100 kg,0,0.0,0.0,0.0
GRE,Modern Pentathlon Men's Team,0,0.0,0.0,0.0
GRE,Weightlifting Women's Super-Heavyweight,0,1.0,2.0,0.0
GRE,Roque Men's Singles,0,0.0,0.0,0.0
GRE,"Wrestling Men's Flyweight, Greco-Roman",0,1.0,2.0,0.0
GRE,Boxing Men's Middleweight,0,1.0,5.0,0.0
GRE,Football Men's Football,1,3.0,60.0,0.015873015873015872
GRE,Weightlifting Women's Featherweight,0,0.0,0.0,0.0
GRE,Men's 5000m,0,0.0,0.0,0.0
GRE,Men -100 kg,0,0.0,0.0,0.0
GRE,"Equestrianism Men's Vaulting, Team",0,0.0,0.0,0.0
GRE,"Shooting Men's Small Bore-Rifle, Standing, 50 metres, Team",0,1.0,5.0,0.0
GRE,Men's 4 x 100m Relay Team,0,0.0,0.0,0.0
GRE,Men's Omnium,0,1.0,1.0,0.0
GRE,Women -63 kg,0,0.0,0.0,0.0
GRE,Women's 100m,0,1.0,2.0,0.0
GRE,Shooting Men's Double Trap,0,1.0,2.0,0.0
GRE,Men's Marathon,0,0.0,0.0,0.0
GRE,"Shooting Men's Free Rifle, Standing, 300 metres",0,0.0,0.0,0.0
GRE,"Canoeing Men's Canadian Doubles, 1,000 metres",0,0.0,0.0,0.0
GRE,Men,0,1.0,26.0,0.0
GRE,"Equestrianism Men's Jumping, Individual",0,0.0,0.0,0.0
GRE,"Wrestling Men's Welterweight, Freestyle",0,1.0,6.0,0.0
GRE,Modern Pentathlon Men's Individual,0,1.0,3.0,0.0
GRE,Men's 4 x 100m Relay,0,0.0,0.0,0.0
GRE,Women +67kg,0,0.0,0.0,0.0
GRE,Men +80kg,0,0.0,0.0,0.0
GRE,"Art Competitions Mixed Literature, Dramatic Works",0,0.0,0.0,0.0
GRE,Rowing Men's 17-Man Naval Rowing Boats,2,4.0,68.0,0.6666666666666666
GRE,Boxing Men's Lightweight,0,1.0,3.0,0.0
GRE,Art Competitions Mixed Music,0,0.0,0.0,0.0
GRE,Men's 50km Race Walk,0,1.0,1.0,0.0
GRE,Sailing Mixed 20+ Ton,0,0.0,0.0,0.0
GRE,Boxing Men's Flyweight,0,1.0,1.0,0.0
GRE,"Shooting Men's Military Rifle, Standing, 300 metres",0,0.0,0.0,0.0
GRE,"Shooting Men's Military Rifle, Prone, 300 metres",0,0.0,0.0,0.0
GRE,Men's Middle (69-75kg),0,0.0,0.0,0.0
GRE,Motorboating Mixed C-Class,0,0.0,0.0,0.0
GRE,"Wrestling Men's Heavyweight, Freestyle",0,1.0,4.0,0.0
GRE,"Art Competitions Mixed Architecture, Designs For Town Planning",0,1.0,1.0,0.0
GRE,Badminton Women's Doubles,0,0.0,0.0,0.0
GRE,"Canoeing Men's Canadian Doubles, 10,000 metres",0,0.0,0.0,0.0
GRE,Women,0,1.0,13.0,0.0
GRE,Equestrianism Mixed Four-In-Hand Competition,0,0.0,0.0,0.0
GRE,Women's Quadruple Sculls,0,0.0,0.0,0.0
GRE,Racquets Men's Singles,0,0.0,0.0,0.0
GRE,Women -57kg,0,1.0,1.0,0.0
GRE,Women's Skiff,0,0.0,0.0,0.0
GRE,"Weightlifting Men's Unlimited, Two Hands",2,1.0,6.0,0.25
GRE,"Archery Men's Au Chapelet, 33 metres",0,0.0,0.0,0.0
GRE,Badminton Women's Singles,0,0.0,0.0,0.0
GRE,Swimming Men's 10 kilometres Open Water,1,1.0,1.0,0.125
GRE,Baseball Team,0,0.0,0.0,0.0
GRE,Boxing Women's Middleweight,0,0.0,0.0,0.0
GRE,Boxing Men's Bantamweight,0,1.0,5.0,0.0
GRE,Beach Volleyball Women's Beach Volleyball,0,3.0,5.0,0.0
GRE,Women's Singles,0,1.0,1.0,0.0
GRE,Women's +81kg,0,0.0,0.0,0.0
GRE,"Cycling Women's Mountainbike, Cross-Country",0,0.0,0.0,0.0
GRE,"Shooting Men's Military Rifle, Prone, 300 metres, Team",0,1.0,5.0,0.0
GRE,Men's Freestyle 97kg,0,0.0,0.0,0.0
GRE,Swimming Men's 100 metres Breaststroke,0,1.0,5.0,0.0
GRE,"Equestrianism Men's Jumping, Team",0,0.0,0.0,0.0
GRE,"Swimming Men's 1,500 metres Freestyle",0,1.0,6.0,0.0
GRE,Boxing Women's Flyweight,0,0.0,0.0,0.0
GRE,Weightlifting Women's Light-Heavyweight,0,1.0,1.0,0.0
GRE,Rhythmic Gymnastics Women's Group,1,1.0,27.0,0.08333333333333333
GRE,Judo Women's Half-Heavyweight,0,1.0,1.0,0.0
GRE,Basketball Women's Basketball,0,1.0,12.0,0.0
GRE,Sailing Mixed 40 metres,0,0.0,0.0,0.0
